order_id,customer_id,customer_name,product_id,product_name,product_category_main,product_category_sub,         product_category_sub_sub,payment_type,qty,price,datetime,country,city,e-commerce_website_name,payment_tnx_success,failure_reason
5963811,994249,  Elisha Sipes,295335671,Multi Purpose Silicon Sealant 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,3, 2021-01-27 09:29:27,  UK,  Chathom, Tesco, Y, 
5963812,437573,  Banks Bashirian,295450787, Urbii Aux Aux Cable,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,3, 2021-12-08 11:40:09,  UK,  London, Amazon, Y, 
5963813,437573,  Banks Bashirian,295450787, Urbii Aux Aux Cable,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,3, 2021-12-08 11:40:09,  UK,  London, Amazon, Y, 
5963814,188453,  Keion Bayer,304727171, Unicorn Figure Balloon,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Electronic,8,4, 2021-12-01 20:23:41,  Czech Republic,  Czechia, bazos, Y, 
5963815,948631,  Suzan Shields,293097373,Funnel,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,4,2, 2021-12-01 08:31:58,  UK,  Chathom, Amazon, Y, 
5963816,350758,  Ashely Ankunding,308289624, Bee Pom Pom Pens,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,2,1.5, 2021-01-02 17:40:06,  UK,  London, Tesco, Y, 
5963817,350758,  Ashely Ankunding,308289624, Bee Pom Pom Pens,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,2,1.5, 2021-01-02 17:40:06,  UK,  London, Tesco, Y, 
5963818,679623,  Cena Brakus,306854016, Honeycomb Balloon Garland,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,9,3, 2021-09-25 16:23:55,  Hungary,  Budapest, Amazon, N, CVV
5963819,823721,  Antonia Greenfelder,295335665,Decorating Caulk 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,8,1.5, 2021-03-12 12:27:51,  Ireland,  Dublin, Tesco, Y, 
5963820,698239,  Marvel Glover,287006981,Wood Preserver & Fence Care Brush,  Home & Ents ,  DIY & Car Care ,  DIY, Card,7,0.65, 2021-12-02 14:20:44,  UK,  Accrington, Amazon, Y, 
5963821,994715,  Ellamae Jaskolski,295335665,Decorating Caulk 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,1.5, 2021-06-12 15:03:16,  Hungary,  Budapest, Amazon, N, CVV
5963822,885708,  Dionicio Windler,305238022, T.Tiaras 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,4,1.5, 2021-12-27 12:36:34,  UK,  London, Tesco, Y, 
5963823,885708,  Dionicio Windler,305238022, T.Tiaras 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,4,1.5, 2021-12-27 12:36:34,  UK,  London, Tesco, Y, 
5963824,968898,  Alina Murazik,297347354, Command Decorate Clip Value Pack 40 Clips 48 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,5.5, 2021-06-22 12:18:57,  Hungary,  Debrecen, Amazon, Y, 
5963825,24377,  Prosper Little,297347325, Gorilla Tape Handy Roll 9Mtr,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,7,3, 2021-12-26 12:31:04,  UK,  Chathom, Amazon, Y, 
5963826,289639,  Cornie Ledner,261840936,Loss Free 5 Pack Brush Set,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,6, 2021-07-01 17:44:53,  Hungary,  Gyor, Amazon, Y, 
5963827,289639,  Cornie Ledner,261840936,Loss Free 5 Pack Brush Set,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,6, 2021-07-01 17:44:53,  Hungary,  Gyor, Amazon, Y, 
5963828,220508,  Ramiro Feil,290802472,4 Inch Roller,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,2.2, 2021-07-06 19:55:03,  UK,  London, Tesco, Y, 
5963829,220508,  Ramiro Feil,290802472,4 Inch Roller,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,2.2, 2021-07-06 19:55:03,  UK,  London, Tesco, Y, 
5963830,55872,  Rigoberto Ziemann,294515097,Happy B Day Balloons Pink 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,1,1.25, 2021-06-07 15:40:36,  Ireland,  Dublin, Tesco, Y, 
5963831,235172,  Theresia Feest,306854241,Crystal Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,9,1.25, 2021-12-07 09:38:46,  Ireland,  Galway, Amazon, Y, 
5963832,852903,  Lavern Corkery,306854241,Crystal Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1.25, 2021-08-28 18:17:25,  Ireland,  Dublin, Tesco, Y, 
5963833,376932,  Pheobe Ruecker,261252457,Meaty Rolls Treats 500G,  Pets ,  Dog Food & Accessories ,  Dog Treats- Dental Chews & Biscuits, Wallet,1,0.95, 2021-11-11 13:12:45,  Czech Republic,  Czechia, bazos, Y, 
5963834,993156,  Raymon Connelly,261252457,Meaty Rolls Treats 500G,  Pets ,  Dog Food & Accessories ,  Dog Treats- Dental Chews & Biscuits, Card,4,0.95, 2021-04-21 15:01:28,  Ireland,  Dublin, Tesco, N, Insufficient credit
5963835,637992,  Arlis Keeling,287525809, Simoniz Glass Cleaner Trigger 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,5, 2021-07-14 15:10:37,  UK,  Battle Hill, Tesco, Y, 
5963836,528344,  Terra Osinski,303099684, Dragon Universal All Purpose Filler 330G,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,3, 2021-06-13 18:41:44,  UK,  Accrington, Tesco, Y, 
5963837,929688,  Ennis Abernathy,281682211,Silver Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,8,1.25, 2021-12-04 16:29:45,  UK,  London, Amazon, Y, 
5963838,929688,  Ennis Abernathy,281682211,Silver Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,8,1.25, 2021-12-04 16:29:45,  UK,  London, Amazon, Y, 
5963839,844965,  Boston Haag,284886098, Command Small Hooks Value Pack 6 Pc,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,6, 2021-08-24 12:05:45,  UK,  London, Tesco, Y, 
5963840,844965,  Boston Haag,284886098, Command Small Hooks Value Pack 6 Pc,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,6, 2021-08-24 12:05:45,  UK,  London, Tesco, Y, 
5963841,746729,  Thurlow Reynolds,279669599, Command White Wire Hooks 2 Pack,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,3, 2021-06-25 19:46:45,  UK,  London, Tesco, Y, 
5963842,746729,  Thurlow Reynolds,279669599, Command White Wire Hooks 2 Pack,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,3, 2021-06-25 19:46:45,  UK,  London, Tesco, Y, 
5963843,4350,  Miguelangel Smitham,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,10, 2021-02-21 15:55:16,  Slovakia,  Bratislava, Tesco, Y, 
5963844,822550,  Socorro Beer,301794906, Always Platinum Normal Size 1 Sanitary Towels With Wings 12,  Health & Beauty ,  Womens Toiletries ,  Sanitary Protection & Intimate Wash, Card,7,1.5, 2021-01-08 11:58:34,  UK,  Chathom, Tesco, Y, 
5963845,202247,  Felicitas Larkin,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,6,8.5, 2021-12-15 08:53:41,  UK,  London, Amazon, Y, 
5963846,202247,  Felicitas Larkin,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,6,8.5, 2021-12-15 08:53:41,  UK,  London, Amazon, Y, 
5963847,773417,  Michell Hamill,308289618, Rainbow Chunky Ring 4 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,1,3, 2021-11-09 13:16:50,  UK,  Chelmsford, Tesco, Y, 
5963848,733090,  Antonetta Prohaska,305488059,Tyre And Bumper Shine 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,2, 2021-01-19 08:15:52,  UK,  London, Tesco, Y, 
5963849,733090,  Antonetta Prohaska,305488059,Tyre And Bumper Shine 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,2, 2021-01-19 08:15:52,  UK,  London, Tesco, Y, 
5963850,273254,  Wellington Nikolaus,307737407, Assassins Creed Valhalla Xbox One Series X,  Home & Ents ,  Gaming- Books & DVDs ,  Gaming, Wallet,8,29, 2021-07-09 11:18:47,  Ireland,  Cork, Tesco, Y, 
5963851,126126,  Mabelle Doyle,300840203, Redex Adblue 4Lt,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,6.5, 2021-11-28 08:22:24,  UK,  London, Tesco, Y, 
5963852,126126,  Mabelle Doyle,300840203, Redex Adblue 4Lt,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,6.5, 2021-11-28 08:22:24,  UK,  London, Tesco, Y, 
5963853,530496,  Darrick Nienow,261841117,Loss Free Brush 1,  Home & Ents ,  DIY & Car Care ,  DIY, Card,9,1.5, 2021-11-04 13:18:02,  Hungary,  Budapest, Amazon, Y, 
5963854,756563,  Washington Hirthe,255877562,Low Calorie Indian Tonic Water 1 Litre,  Drinks ,  Adult Soft Drinks & Mixers ,  Tonic & Mixers, Card,9,0.5, 2021-10-10 15:16:48,  UK,  Accrington, Tesco, Y, 
5963855,285387,  Brynn Corkery,305233160,Superhero Masks 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,8,1.5, 2021-01-18 12:28:22,  Hungary,  Gyor, Tesco, Y, 
5963856,285387,  Brynn Corkery,305233160,Superhero Masks 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,8,1.5, 2021-01-18 12:28:22,  Hungary,  Gyor, Tesco, Y, 
5963857,638941,  Judson Cormier,291528576, Yankee Candle Fluffy Towel Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,2.5, 2021-06-02 09:49:55,  UK,  Accrington, Tesco, Y, 
5963858,770924,  Lyndsay Kassulke,254890339, Cadbury Hot Chocolate Cocoa Powder 250G,  Drinks ,  Hot Chocolate & Malted Drinks ,  Hot Chocolate & Cocoa, Card,4,2, 2021-05-06 12:23:15,  UK,  Chathom, Tesco, Y, 
5963859,201391,  Robert Senger,308931158, Fox & Ivy Chantilly Dipping Bowl,  Home & Ents ,  Cooking & Dining ,  Tableware, Wallet,4,2.5, 2021-12-15 20:25:33,  Hungary,  Budapest, Mediamarkt, Y, 
5963860,151768,  Flor Graham,305719778, Jml Handy Brite,  Home & Ents ,  DIY & Car Care ,  DIY, Card,8,9.99, 2021-01-26 10:01:53,  UK,  Accrington, Tesco, Y, 
5963861,464073,  Kanisha Reynolds,261841117,Loss Free Brush 1,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,8,1.5, 2021-12-08 19:20:23,  Ireland,  Cork, Amazon, Y, 
5963862,915004,  Jasper Doyle,306876785, Gummi Zone 450G,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,3,6, 2021-03-13 12:43:11,  Ireland,  Dublin, Tesco, Y, 
5963863,562083,  Kelly Von,293099336,8Oz Stubby Claw Hammer,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,3, 2021-09-28 19:17:06,  UK,  Chathom, Tesco, Y, 
5963864,782561,  Tracie Kulas,301682780, Aromatherapy Hawaii Can Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,3, 2021-12-19 18:58:25,  UK,  London, Tesco, Y, 
5963865,782561,  Tracie Kulas,301682780, Aromatherapy Hawaii Can Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,3, 2021-12-19 18:58:25,  UK,  London, Tesco, Y, 
5963866,327809,  Najee Kiehn,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,16, 2021-04-27 12:54:23,  Ireland,  Dublin, Tesco, Y, 
5963867,579830,  Hadassah Dooley,293099169,16Oz Claw Hammer,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,4.5, 2021-11-27 15:14:30,  UK,  London, Tesco, Y, 
5963868,579830,  Hadassah Dooley,293099169,16Oz Claw Hammer,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,4.5, 2021-11-27 15:14:30,  UK,  London, Tesco, Y, 
5963869,158677,  Joslyn Wehner,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,10, 2021-11-11 08:58:19,  Ireland,  Dublin, Amazon, Y, 
5963870,339418,  Doll Heidenreich,303099684, Dragon Universal All Purpose Filler 330G,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,3, 2021-10-20 16:30:20,  UK,  London, Tesco, Y, 
5963871,339418,  Doll Heidenreich,303099684, Dragon Universal All Purpose Filler 330G,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,3, 2021-10-20 16:30:20,  UK,  London, Tesco, Y, 
5963872,910245,  Kem Dietrich,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,16, 2021-05-03 09:54:35,  UK,  London, Tesco, N, Insufficient credit
5963873,910245,  Kem Dietrich,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,16, 2021-05-03 09:54:35,  UK,  London, Tesco, N, Insufficient credit
5963874,169724,  Lucien Volkman,261855971, Garnier Ambre Solaire No Streaks Bronzer Self-Tanning Face Mist 75Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Card,4,8.5, 2021-09-09 11:52:09,  UK,  Chathom, Tesco, Y, 
5963875,587235,  Jewel Ebert,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,5, 2021-03-08 08:28:37,  Ireland,  Limerick, Tesco, Y, 
5963876,970665,  Alba Wintheiser,308386669, 20 Copper Wire Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,4,4, 2021-07-13 12:01:46,  UK,  London, Tesco, Y, 
5963877,970665,  Alba Wintheiser,308386669, 20 Copper Wire Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,4,4, 2021-07-13 12:01:46,  UK,  London, Tesco, Y, 
5963878,675002,  Orilla Hirthe,298107879, Bondi Sands Liquid Gold Tan Oil 270Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Card,1,15, 2021-06-05 11:49:01,  UK,  London, Tesco, Y, 
5963879,675002,  Orilla Hirthe,298107879, Bondi Sands Liquid Gold Tan Oil 270Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Card,1,15, 2021-06-05 11:49:01,  UK,  London, Tesco, Y, 
5963880,851790,  Myla Connelly,305488059,Tyre And Bumper Shine 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,2, 2021-11-16 15:43:22,  UK,  Chelmsford, Tesco, Y, 
5963881,705652,  Charlton Rath,252990458,Finest Sun Dried Tomato Garlic & Basil Sauce 340G,  Food Cupboard ,  Cooking Sauces- Meal Kits & Sides ,  Italian, Card,9,1.4, 2021-05-25 18:41:10,  Ireland,  Cork, Tesco, Y, 
5963882,452007,  Kristan Mante,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,10, 2021-11-10 15:01:00,  UK,  London, Tesco, Y, 
5963883,452007,  Kristan Mante,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,10, 2021-11-10 15:01:00,  UK,  London, Tesco, Y, 
5963884,431519,  Eleonora Walter,304404357, Dettol Surface Cleanser Wipes 72S,  Household ,  Cleaning ,  Multipurpose & Antibacterial Cleaners, Card,1,2, 2021-10-18 09:17:57,  UK,  Chathom, Tesco, Y, 
5963885,790353,  Arvid Shields,294518543, Duck Double Sided Interior Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,2.5, 2021-08-11 20:35:44,  UK,  Chathom, Tesco, Y, 
5963886,711094,  Torrance Parisian,295010082, Command Picture Hanging Small Value Pack 12 Sets,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,6, 2021-12-15 20:39:58,  UK,  London, Amazon, N, Insufficient credit
5963887,711094,  Torrance Parisian,295010082, Command Picture Hanging Small Value Pack 12 Sets,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,6, 2021-12-15 20:39:58,  UK,  London, Amazon, N, Insufficient credit
5963888,278544,  Chelsi Conroy,295710307, Heineken 0.0 Alcohol Free Beer 4X330ml,  Drinks ,  Alcohol Free & Low Alcohol Drinks ,  Alcohol Free & Low Alcohol Beer & Cider, Card,2,3.5, 2021-06-23 15:41:30,  UK,  Chathom, Tesco, Y, 
5963889,216796,  Aryan Goyette,305232783,Microfibre Towel 220Gsm 70X70,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,4,2, 2021-06-23 13:50:17,  Ireland,  Cork, Tesco, Y, 
5963890,902109,  Abie Conn,297391104, Master Lock 40Mm Black Aluminium Combination Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,10,9.5, 2021-12-22 10:37:32,  Ireland,  Galway, Aldi, Y, 
5963891,925701,  Pam Leannon,304717897, Redex 5W-30 Peugeot & Citroen 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,9,16, 2021-12-14 08:25:25,  Ireland,  Dublin, Amazon, Y, 
5963892,178081,  Darvin Grant,281384604,Age 21 Balloons 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1.5, 2021-01-01 14:03:45,  UK,  London, Tesco, Y, 
5963893,178081,  Darvin Grant,281384604,Age 21 Balloons 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1.5, 2021-01-01 14:03:45,  UK,  London, Tesco, Y, 
5963894,870014,  Kizzie Witting,287525732, Simoniz Matte Dashboard Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,3, 2021-08-04 15:50:32,  UK,  Chathom, Tesco, Y, 
5963895,324496,  Nolen Lang,305038535, Bondi Sands Aero Self Tanning Foam 225Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Card,10,19, 2021-11-17 16:41:06,  Hungary,  Budapest, Mediamarkt, Y, 
5963896,884839,  Hilmer Lindgren,285281535,5W30 F. Synthetic Oil Bmw/Vx/Mb 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,12, 2021-11-02 08:29:36,  UK,  London, Tesco, N, Insufficient credit
5963897,884839,  Hilmer Lindgren,285281535,5W30 F. Synthetic Oil Bmw/Vx/Mb 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,12, 2021-11-02 08:29:36,  UK,  London, Tesco, N, Insufficient credit
5963898,630922,  Thaddeus Robel,291243964, Leobancroft Kids 24 Pack Mini Band Pastel,  Health & Beauty ,  Haircare & Styling ,  Hair Accessories, Card,7,2.5, 2021-10-12 11:31:34,  UK,  London, Tesco, Y, 
5963899,630922,  Thaddeus Robel,291243964, Leobancroft Kids 24 Pack Mini Band Pastel,  Health & Beauty ,  Haircare & Styling ,  Hair Accessories, Card,7,2.5, 2021-10-12 11:31:34,  UK,  London, Tesco, Y, 
5963900,115243,  Azariah Cummerata,306056022, Command Coat Hanger Assorted,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,8.5, 2021-11-21 09:37:25,  UK,  London, Tesco, Y, 
5963901,115243,  Azariah Cummerata,306056022, Command Coat Hanger Assorted,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,8.5, 2021-11-21 09:37:25,  UK,  London, Tesco, Y, 
5963902,311482,  Etna Sporer,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,6,2, 2021-12-15 10:16:41,  Ireland,  Cork, Amazon, Y, 
5963903,343684,  Ellery Huel,295710307, Heineken 0.0 Alcohol Free Beer 4X330ml,  Drinks ,  Alcohol Free & Low Alcohol Drinks ,  Alcohol Free & Low Alcohol Beer & Cider, Electronic,1,3.5, 2021-12-01 18:36:35,  Ireland,  Cork, Amazon, Y, 
5963904,97138,  Linette Ullrich,285281593,5W40 Fully Synthetic Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,4,12, 2021-12-26 11:21:47,  Ireland,  Dublin, Amazon, Y, 
5963905,539346,  Rosanna Turcotte,259422708,Birthday Girl Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,3,1.25, 2021-12-01 20:40:56,  UK,  Chathom, Tesco, Y, 
5963906,931619,  Marcy Buckridge,305488029,Glass And Insect Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,1.5, 2021-07-08 20:47:28,  Ireland,  Dublin, Tesco, Y, 
5963907,881188,  Prentice Larkin,294820115, Ring First Aid Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,12, 2021-10-17 11:58:56,  UK,  Chelmsford, Tesco, Y, 
5963908,623305,  Emmett Feil,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,5, 2021-12-20 09:35:24,  UK,  London, Tesco, Y, 
5963909,623305,  Emmett Feil,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,5, 2021-12-20 09:35:24,  UK,  London, Tesco, Y, 
5963910,910746,  Angelo Becker,293097799,Carded New Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,1, 2021-02-15 10:57:13,  Hungary,  Gyor, Tesco, Y, 
5963911,910746,  Angelo Becker,293097799,Carded New Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,1, 2021-02-15 10:57:13,  Hungary,  Gyor, Tesco, Y, 
5963912,310904,  Carleigh Little,290802472,4 Inch Roller,  Home & Ents ,  DIY & Car Care ,  DIY, Card,9,2.2, 2021-10-02 14:01:54,  UK,  London, Tesco, Y, 
5963913,310904,  Carleigh Little,290802472,4 Inch Roller,  Home & Ents ,  DIY & Car Care ,  DIY, Card,9,2.2, 2021-10-02 14:01:54,  UK,  London, Tesco, Y, 
5963914,941668,  Julius Kozey,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,5,5, 2021-12-09 17:36:22,  UK,  Chathom, Aldi, Y, 
5963915,316899,  Linn Kihn,304356626, Crayons Party Bag 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,7,2, 2021-11-26 18:55:05,  Ireland,  Cork, Tesco, Y, 
5963916,196327,  Peggie Jacobson,308289618, Rainbow Chunky Ring 4 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,6,3, 2021-08-27 09:39:45,  Ireland,  Galway, Tesco, Y, 
5963917,610716,  Isis Harvey,294518543, Duck Double Sided Interior Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,6,2.5, 2021-12-06 16:19:52,  Ireland,  Dublin, Aldi, Y, 
5963918,56994,  Clyda Goyette,261840936,Loss Free 5 Pack Brush Set,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,6, 2021-05-27 10:50:54,  Ireland,  Dublin, Tesco, Y, 
5963919,803081,  Kayleen Wisoky,281384610,Age 30 Balloons 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,1.5, 2021-02-15 15:35:11,  Ireland,  Dublin, Tesco, Y, 
5963920,515528,  Carma Huels,294820115, Ring First Aid Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,12, 2021-08-10 15:29:39,  UK,  Aberystwyth, Tesco, Y, 
5963921,406832,  Gail Smith,306056039, Command Matte Hook,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,6,6.5, 2021-11-13 10:58:33,  Ireland,  Dublin, Tesco, Y, 
5963922,62819,  Amaya Wehner,305488042,Wheel Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,2, 2021-11-22 08:28:12,  UK,  Battle Hill, Tesco, Y, 
5963923,539134,  Kenney Murray,276602666, Edinburgh Gin 70Cl,  Drinks ,  Spirits ,  Gin, Card,3,28, 2021-10-21 09:38:08,  UK,  London, Tesco, Y, 
5963924,539134,  Kenney Murray,276602666, Edinburgh Gin 70Cl,  Drinks ,  Spirits ,  Gin, Card,3,28, 2021-10-21 09:38:08,  UK,  London, Tesco, Y, 
5963925,538483,  Ellsworth Nader,267551779,Star Balloon 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,8,1.25, 2021-10-04 09:48:23,  UK,  Chelmsford, Tesco, Y, 
5963926,329351,  Roel Funk,308254435, Illooms Air Filled Unicorn,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,1,3.5, 2021-12-15 09:48:57,  UK,  Chathom, Tesco, Y, 
5963927,187395,  Deonte Hudson,305254307, Skinny Tan Gradual Tanner 125Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Card,7,15, 2021-11-09 16:33:50,  UK,  Battle Hill, Tesco, Y, 
5963928,363451,  Leslie Conroy,293178560,Microfibre Glass Cloth,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3.5, 2021-10-01 10:36:22,  UK,  Chathom, Tesco, Y, 
5963929,832957,  Marsha Goodwin,306854195,Mix It Up Game,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,2,2, 2021-06-07 11:58:44,  Hungary,  Budapest, Amazon, Y, 
5963930,636298,  Cordia Kertzmann,300840203, Redex Adblue 4Lt,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,6.5, 2021-11-08 18:45:41,  UK,  London, Tesco, Y, 
5963931,636298,  Cordia Kertzmann,300840203, Redex Adblue 4Lt,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,6.5, 2021-11-08 18:45:41,  UK,  London, Tesco, Y, 
5963932,485148,  Doll Jacobson,295335642,All Purpose Ready Mixed Filler 750G Tub,  Home & Ents ,  DIY & Car Care ,  DIY, Card,10,2, 2021-11-26 10:06:32,  UK,  Aberystwyth, Tesco, Y, 
5963933,20605,  Elenore Gibson,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,2, 2021-10-16 14:37:35,  UK,  London, Tesco, Y, 
5963934,20605,  Elenore Gibson,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,2, 2021-10-16 14:37:35,  UK,  London, Tesco, Y, 
5963935,690994,  Booker Steuber,306056022, Command Coat Hanger Assorted,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,8.5, 2021-10-25 11:28:49,  UK,  Aberystwyth, Tesco, Y, 
5963936,290778,  Rosetta Lynch,303901945, Scentos Scented Markers,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,2,1.5, 2021-03-15 18:45:02,  Ireland,  Dublin, Tesco, Y, 
5963937,305341,  Shyanne Anderson,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,10, 2021-12-12 13:38:18,  UK,  London, Tesco, Y, 
5963938,305341,  Shyanne Anderson,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,10, 2021-12-12 13:38:18,  UK,  London, Tesco, Y, 
